run_id,experiment_id,model_class_x,topology,beta,seed,subsidy,dynamic_policy_x,population_size,horizon,status,provider,calibration_artifact_sha256,config_sha256,summary_sha256,trajectory_sha256,model_class_y,dynamic_policy_y,final_adoption,initial_budget,total_expenditure,exhaustion_quarter,exhaustion_subsidy,exhaustion_adoption,target_reached,saturation_reached,total_llm_calls,total_cache_hits,total_cache_misses,expenditure_millions,policy_efficiency,emissions_efficiency,time_to_50,peak_velocity,tipping_occurred
R3_DET_2000.0_False_barabasi_albert_51,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,51,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,1ef20dd25b32f9edd7278d29dd47bdd33489c31f1a0088aace00d4e0897ddd88,0878bd220d2d86f123bbf1e19d24882a34584ecc5cb78434df495db8c0231b3c,7c81a264b979e908caaf6900aade71f37f8b4f1d64e27d17167d81f9021597f7,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6920,1485,5435,0.99,505.0505050505051,2070.7070707070707,15,486,1
R3_DET_2000.0_False_watts_strogatz_42,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,42,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,501709af432ad5ddbd42cc88373b96c55b6ef4bfff97716e5a2a507a7c803b28,1e0e93223151e1171baeffa6b7c21cd0fc54c9b4bb0f1621d86940c8c4d5eba0,f91096056dedda28c79d1c7addd1c37ea6286b342084e98a8e056cb909fd2269,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6405,1973,4432,0.99,505.0505050505051,2070.7070707070707,14,452,1
R3_DET_2000.0_False_watts_strogatz_43,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,cf28c4d01400c959169e47a4210c6374ffe82a9a5090aa32b10d5431344ab1e4,c75d248a78fdf537bfde42003426e79050af2f98a915d28e443dc4a4a45de7d6,2bf9958464d349bb8d1bc63bdb581e6061a8bf40d0b5f746eec18741088cb951,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6403,1925,4478,0.99,505.0505050505051,2070.7070707070707,14,451,1
R3_DET_2000.0_False_watts_strogatz_44,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,44,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,a6013955b74c574f27b6a60521df8a17f82d345fecd601b7fb08c8666fcb92ac,d5dd357d401ce0be16e48511ec2a9f9cf14b32d76c0aefb0df4d1e68d0663e77,71093cf9b502fc02faa208034e6d3de0c8734a80e94b3608f4447dce91ae00e8,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6427,1939,4488,0.99,505.0505050505051,2070.7070707070707,14,441,1
R3_DET_2000.0_False_watts_strogatz_45,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,45,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,f83c51bb6fe2acbbf50e4c954dfd1d6216e6ae493f7bc21dfdd57fa1f6c1d736,de71fb92936b1a6ea911cf9e4bb03981dccf6f56916ed4bb38c345cb9b5dee6a,e4d4b57e25f3f8d1d1fd35813c160b4eb1b0acf6966fcc6961d3fd67c68098e1,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6428,1860,4568,0.99,505.0505050505051,2070.7070707070707,14,427,1
R3_DET_2000.0_False_watts_strogatz_46,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,46,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,b99139c23ae690bec3f0ecce8fcefe14341743948e3424cc9b3585ba5bc7fdf1,e4676c4b98bc76dfebac3e27210470c4b7a14f66344269b4b3631ef9ab0d95db,6d624ac3e4726f0fc9b2bbbc417cbb28e8a3f2a4a50d77121835db136ede1d77,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6400,2080,4320,0.99,505.0505050505051,2070.7070707070707,14,454,1
R3_DET_2000.0_False_watts_strogatz_47,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,47,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,9c969716ce76cb4a1e9384e4f168124d88da65764470db3a242447cabe7b4b53,492d11e68fae486c122aa4159f4927fcc9670a743a2eebb627bd971aa661e328,cf56092495a45efb2f0c96f0478a1f3e601dc561ee188921779e0eac6f0500e2,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6398,1940,4458,0.99,505.0505050505051,2070.7070707070707,14,456,1
R3_DET_2000.0_False_watts_strogatz_48,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,48,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,1416b531f190e795536aa79105b198351984879bfc1da62bc206ceef1b523ca7,f6347cac36bbdae34c5a5f760b1b6008d6f7ff510e52b8987c640889965ca137,1c16a55629d5cfb10b59676ac7406a5d5fb1d9080d4ac02755f21607d3d28b43,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6402,2029,4373,0.99,505.0505050505051,2070.7070707070707,14,452,1
R3_DET_2000.0_False_watts_strogatz_49,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,49,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,9436da034ce2ca8a04a63b960888dc142e722826a3af985260c6f3fdaf69b3e8,49a38721387709ef11b2796e32b502658949bea9f87ef7cbd42f5c13cd160ff1,0a0c6246add1e690e07495f4562c995afef53145737e3c790eb036f7f5c1f052,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6419,1968,4451,0.99,505.0505050505051,2070.7070707070707,14,443,1
R3_DET_2000.0_False_watts_strogatz_50,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,50,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,805290c90f407d00fb92059db8b70038bdfdb5ee974a14b0bab4d12f672dbb0c,451992cd8803101891f943b92c31e5d0b7f3f011d8c9e3b6085536185a2b838c,91cfa5d39413e64ce6cc0fbbd011323b21eac60ce3542df3904fc69fb9ee031b,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6501,1907,4594,0.99,505.0505050505051,2070.7070707070707,14,398,1
R3_DET_2000.0_False_watts_strogatz_51,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,51,2000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,17644520684f8934f5a1699fc5dbdcb2f9fc4f3942afdf97e752e9ff9a001975,9ec0938228ed8b12954afe0f603c6c52fe0ddb437e404ad7ab16444f4ffa57eb,bbb9db223c25a9056cd0ee9f7ca96a1e8d9df0032caa6e5bf9fe4e23bc762f12,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,990000.0,,,,True,True,6405,1808,4597,0.99,505.0505050505051,2070.7070707070707,14,453,1
R3_DET_2000.0_True_barabasi_albert_42,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,42,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,aea7b27cb353115e970ef9a54a4df131f6c54f86e2fc7b9a787d92353f7595f7,7249281fe404d4c419590ebc11566268564782d479525d14dd2ebc87c9e1ca4e,2625abcb3e01779f14dee7959d6ac6e83c83883cd451fee8ce5261dfa391158b,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,10.0,0.0,500.0,True,True,3954,819,3135,1.0,500.0,2050.0,9,484,1
R3_DET_2000.0_True_barabasi_albert_43,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,43,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,516c68edfa204a8516c3abf5e9cb3845f1747a5d21a63037c9fe57722294b36f,85345fdd4fe1ad990d9cb4f8daed97a432400cc6f82a655a43e05ccffd0f31d6,5ab86fad14e46944d1a6a6eed70e5679b33719250aedc796ee1ab1b0b991243a,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,10.0,0.0,500.0,True,True,3943,826,3117,1.0,500.0,2050.0,9,476,1
R3_DET_2000.0_True_barabasi_albert_44,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,44,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,513cae5c7e45e355a4cf91fafc3b5436bc3a89152799ca5559c0e4cd0c77786e,2e1c77add32953519cbf8a9dd9e8df3ed0783c287c876a569024f7e4201ef5e0,045257f3c8b5e4fa94aa1d95a54cadbc59dac4b1e7240a7139f9bda04fd41124,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,10.0,0.0,500.0,True,True,3936,878,3058,1.0,500.0,2050.0,9,486,1
R3_DET_2000.0_True_barabasi_albert_45,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,45,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,8ce4b7ed097a73525ad3f4086a6f112f6409f34c223f2e08795c1f7fa5cfefab,766d0e182b2e8ee7dc03d8054f5bbc9687d7e473af80d362f76116ca636f64ec,7465f9224e418a6dd56d3d61f438e55c764f52bea27124ea2e4f11bca0fd26e7,DETERMINISTIC_EMPIRICAL_ABM,True,482,1000000.0,1000000.0,11.0,0.0,482.0,True,True,4259,1053,3206,1.0,482.0,1976.1999999999998,10,271,1
R3_DET_2000.0_True_barabasi_albert_46,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,46,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,97ca9d5ecbcd4c0bcc8151774f1010e5bf56c0d367bbc5db017c37fdb92db38d,77568843f1791c6409d8d5aae824a100e9b0564fe69be05a02f9fc81f3b34bb0,c6eaf778bed8e8c519ad074ec4f7027107124d673c1f495a782e8448911acf1f,DETERMINISTIC_EMPIRICAL_ABM,True,415,1000000.0,1000000.0,13.0,0.0,415.0,True,False,5114,1006,4108,1.0,415.0,1701.5,12,333,1
R3_DET_2000.0_True_barabasi_albert_47,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,47,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,f38db3e55b9ce2343a9a23d0534b909b45618833222064e6cb3f9463427a65f0,319132db4896064b49d13480063a4ddc6f80c29b5ed06427768ef5715a4427f5,ec30f9b9ec610c1f3da10cb794d3057cdc97cb949b33c8fe26780d5eb5a44a71,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,11.0,0.0,500.0,True,True,4302,871,3431,1.0,500.0,2050.0,10,348,1
R3_DET_2000.0_True_barabasi_albert_48,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,48,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,78d8487c66d8053937f62019682a0f831af9318a6d6d5cff10c1a05822e351b7,1b720ddba88a0a1f74aaa95d9aec364ed0426ac622e509df68fc9356eb7f7da5,a3afa6f35264fb35252af850d447432bf13a00fd73d9aa73f0f81d9d3d30aeb7,DETERMINISTIC_EMPIRICAL_ABM,True,375,1000000.0,1000000.0,12.0,0.0,374.0,True,False,4889,924,3965,1.0,375.0,1537.5,11,316,1
R3_DET_2000.0_True_barabasi_albert_49,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,49,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,809cd754efc2b97fbb54f4ff5e08e5314e9cc1853ed82c2b887e748a5632d2b9,400c62193bd873fefdf4c6193ac99fa90d7e3c024de0b974ed1b8b282943add8,97e35e4065c5f57aeef7106c017b75a2d305ac5e33265622211003859a46cb48,DETERMINISTIC_EMPIRICAL_ABM,True,492,1000000.0,1000000.0,4.0,0.0,492.0,True,True,885,157,728,1.0,492.0,2017.1999999999998,3,371,1
R3_DET_2000.0_True_barabasi_albert_50,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,50,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,c72d86886614b916bacb959188a115ff22446c5ced197e6a228bde961a454f5e,3215aa69f11bb958db0acb799e3423a89020843d4601f13072c5def59d3b033f,f954fcb0eb7c31be92d7765dc480780ced655a0b1c0f5a039b1d2c72b60fc671,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,11.0,0.0,500.0,True,True,4280,921,3359,1.0,500.0,2050.0,10,324,1
R3_DET_2000.0_True_barabasi_albert_51,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,51,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,1a5e5d5da8241245e85b9e5b06f95817ffc1d65767f22443e76869a4e6dc3b01,81b6b02e99cbfea7cad3830c210b9ea22375b06889c7e7c00e88bbfc0f0abdc3,edd8aaf605d5d0a49a4d86ea14b869fe274d38c50322e82181179be26efe163e,DETERMINISTIC_EMPIRICAL_ABM,True,500,1000000.0,1000000.0,10.0,0.0,500.0,True,True,3950,843,3107,1.0,500.0,2050.0,9,486,1
R3_DET_2000.0_True_watts_strogatz_42,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,42,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,7bf0815f072065f4a434ec58468094c02841a63739674e034cedfb84bcd1b963,a1caa5b8841eca97fd0fe2b8fbb01f4e48f1b37a277b7db83dbb88ffafdf79b3,6500f2aaf53e38d92bec871fbb9300e6d4080f43a7b9ca91a2099a86601310ec,DETERMINISTIC_EMPIRICAL_ABM,True,494,1000000.0,1000000.0,9.0,0.0,494.0,True,True,3444,1049,2395,1.0,494.0,2025.3999999999999,8,452,1
R3_DET_2000.0_True_watts_strogatz_43,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,43,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,5c406c677184f3670d852c547a231d327afed33d8c42fc907c58df2e21aff6e5,bb4d26561b068ac3eee3fe3e28a6563d281d69716b9c530675ca5f208f43c90f,dec93d80900e284fa630c6070a1b4dd3428948cf651ee246a4ef703263ceb8c7,DETERMINISTIC_EMPIRICAL_ABM,True,491,1000000.0,1000000.0,9.0,0.0,491.0,True,True,3446,1012,2434,1.0,491.0,2013.1,8,447,1
R3_DET_2000.0_True_watts_strogatz_44,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,44,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,082250cdec615b1ea57617561fc5c355cafb7d7b169c7005281d9a39ea67eae6,3d231dab0cee75223b50bca9a961db5fb3781affc5091f1a67d40d1f56fe2146,332b5d50d6bf0d5c4f04b9308cb928e6ef3034447c924fc94eef5ebc0343c8f7,DETERMINISTIC_EMPIRICAL_ABM,True,484,1000000.0,1000000.0,9.0,0.0,484.0,True,True,3461,1027,2434,1.0,484.0,1984.3999999999999,8,441,1
R3_DET_2000.0_True_watts_strogatz_45,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,45,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,4ffbf6644ba275556b56c5f79fe9ca9ec7bd24dd97d5074acc9bb7967585241a,1393440bba4799ad32cf895774612d6a34f22202f8078751ed174b1ef37ab8e3,ab2a70cc088465bc2104f493a5755f9971403a9c29acfb384c4b64a44ac4b508,DETERMINISTIC_EMPIRICAL_ABM,True,470,1000000.0,1000000.0,9.0,0.0,470.0,True,False,3501,984,2517,1.0,470.0,1926.9999999999998,8,427,1
R3_DET_2000.0_True_watts_strogatz_46,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,46,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,c2445b3b463cf6c687cd60f1563d2a06e7e14b2a300b82dfd8fc8e154f7ea1b6,7d35c5de1b9457e8d3cd7cf4c5af87d558d472332447906ce85947e6b40ae5d0,46aef055728f914687a1a3984ae7a9a8daddec2714567fd5a9e9015da1f8811c,DETERMINISTIC_EMPIRICAL_ABM,True,497,1000000.0,1000000.0,9.0,0.0,497.0,True,True,3436,1108,2328,1.0,497.0,2037.6999999999998,8,454,1
R3_DET_2000.0_True_watts_strogatz_47,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,47,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,40d88ec22e3933521e86b660a81a75ce03ede8c01e6c8026f7aa18ca9ecaf2f2,8d45aaf6760017765189ecec689217b2096a7804759e2d0f962fa34005aafd5a,1d84aa4b84cbb28e7b2027f0ea7dbbd8d508aa7e9f44d158ae87abdf41fcb0b6,DETERMINISTIC_EMPIRICAL_ABM,True,499,1000000.0,1000000.0,9.0,0.0,499.0,True,True,3430,1028,2402,1.0,499.0,2045.8999999999999,8,456,1
R3_DET_2000.0_True_watts_strogatz_48,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,48,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,9c4edbb7d44d6f50c4aa94f32427f4afab7962b374f4ab729debe058855d79a6,e7154d1991f86bc98f61c986d08a1c22c968422151d533b202d03fe33ae3e672,b22b956b86b8982ee65e5562cecc9ca5fc65d1a61c40ed33334cea773acb79ab,DETERMINISTIC_EMPIRICAL_ABM,True,495,1000000.0,1000000.0,9.0,0.0,495.0,True,True,3442,1075,2367,1.0,495.0,2029.4999999999998,8,452,1
R3_DET_2000.0_True_watts_strogatz_49,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,49,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,8653f41cd444af56d91dc3a52e89beb5f5161a640aa7857f500a2275475e5465,834ee080de9c4cd9218d4cf7c90c5d5546ec6f9063d232c5aed94b57ee52cb9a,2f628f620a75afa641a8335eab5bba0648b4038b2a2a68d266f1ba811ec98290,DETERMINISTIC_EMPIRICAL_ABM,True,486,1000000.0,1000000.0,9.0,0.0,486.0,True,True,3455,1044,2411,1.0,486.0,1992.6,8,443,1
R3_DET_2000.0_True_watts_strogatz_50,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,50,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,a70f2f15679a54c62e51c032641b1063ff0a4b39a397c5234fee9f9bfff82838,6e653c49995b4001f6274cd51eef908236a079eca6faf163b12597abc1a5bb5c,d18f8991da61d5bf65b02d65c960381ecf7c69ff8510330c4f3538fe99814d71,DETERMINISTIC_EMPIRICAL_ABM,True,432,1000000.0,1000000.0,9.0,0.0,432.0,True,False,3556,1021,2535,1.0,432.0,1771.1999999999998,8,398,1
R3_DET_2000.0_True_watts_strogatz_51,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,watts_strogatz,0.15,51,2000.0,True,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,51e520971ee965a8241159875a15546df93ab93fea282d9e6abab37a9381ee43,20265818506f3a976166c85bb74346e206f6db41400a56d3fbc3f324cf3a3f3f,d3a8ab63966df2df517a50b688fb350a573495265066ce0e6212b3a1f119dd63,DETERMINISTIC_EMPIRICAL_ABM,True,395,1000000.0,1000000.0,10.0,0.0,395.0,True,False,4119,1116,3003,1.0,395.0,1619.5,9,388,1
R3_DET_3000.0_False_barabasi_albert_42,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,42,3000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,24a67b99fc5a0f481085e18c247074740d5761af95c1097eb99041b913ed9591,369ba8e31f35fbd9523193c9f23e991662e4615ae45755427ff4966c5392000c,e1b8b7be7421c096ffbf3c1107687d3ee16b65005c3b5080dc4fd687d665d9f8,DETERMINISTIC_EMPIRICAL_ABM,False,479,1000000.0,1000000.0,5.0,0.0,479.0,True,True,1349,247,1102,1.0,479.0,1963.8999999999999,4,298,1
R3_DET_3000.0_False_barabasi_albert_43,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,43,3000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,ab9015f6926a0c74ddf6b17f8c7904a9f26f56b3b5967249a7cc32ab8324b2bd,8d536b35858277dac352b9d5d1b4f3a148ab86d3f897f9ea871188258d7263fa,962f12b5ef69ef813270dd5db562bc8e10d7e211026e9c5e4d9df7290653006c,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,1000000.0,9.0,0.0,500.0,True,True,3448,722,2726,1.0,500.0,2050.0,8,476,1
R3_DET_3000.0_False_barabasi_albert_44,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,44,3000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,56529d9b25f9ef5a71ba8d9ce582804f7aad2471ba6badc3b6380e20e46eb758,6d0d74cd1bd24bd1d735ed1cd8b8d23917574b47b672098f428e0b6db73b9503,e50c2c05c010e9ae1156db45c377d70345e75427d78da8f3473a5633542ae4bc,DETERMINISTIC_EMPIRICAL_ABM,False,496,1000000.0,1000000.0,4.0,0.0,496.0,True,True,999,214,785,1.0,496.0,2033.6,3,487,1
R3_DET_3000.0_False_barabasi_albert_45,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,45,3000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,859ed9d82fb9f85113e4f6fa6e2fae103b7cce4ccdac385b4c455454d2994264,cdf8c4994f88499de88c9ca05fa3a589c7a7a0142c3ddbc0dc8002470f1fc46a,07ac9c934e973a20d7387369ef52689d1cb0427dbb4d919ec802bb47ec409426,DETERMINISTIC_EMPIRICAL_ABM,False,480,1000000.0,1000000.0,5.0,0.0,480.0,True,True,1361,308,1053,1.0,480.0,1967.9999999999998,4,322,1
R3_DET_3000.0_False_barabasi_albert_46,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,46,3000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,3c78b4a9d94379f25314046280e943485c871919e94e2c0d3695f86a25741d97,8b1a094c277b8489b8fa57e88a4c0050702bbd00ceff8eed87d307619d253d69,093104907128afca31f0e3612fdb2336c46212cac9fe3a7856b7647500ff5a8a,DETERMINISTIC_EMPIRICAL_ABM,False,472,1000000.0,1000000.0,3.0,0.0,472.0,True,False,396,54,342,1.0,472.0,1935.1999999999998,2,320,1
R3_DET_3000.0_False_barabasi_albert_47,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,47,3000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,00fe3f2d454cd00a2e8ec75290589554deaf7ae5757b7d6e02c5e4379d8b0f41,492e84051be2cb7ce297c77dac4b67943c999a42325bec703202aa22380d0709,fdedd86bf9fbbce440427ed9f580628c5c23832b0c51037714a3b68380e7acb1,DETERMINISTIC_EMPIRICAL_ABM,False,500,1000000.0,1000000.0,10.0,0.0,500.0,True,True,3843,780,3063,1.0,500.0,2050.0,9,384,1
R3_DET_3000.0_False_barabasi_albert_48,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,48,3000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,f8c23007dcbac9f0a1265516edace8c817dd5dc343788a9d5982c431678ed847,9f47a2f8b892957cf9c998c268889f3cea79813bc089dadc494a877e04f937d6,4b156d593df7f7fa54be68a1d47a20096a4256178319f345fc0dfa4906bee51b,DETERMINISTIC_EMPIRICAL_ABM,False,431,1000000.0,1000000.0,3.0,0.0,431.0,True,False,626,101,525,1.0,431.0,1767.1,2,422,1
R3_DET_3000.0_False_barabasi_albert_49,phase_4f_3,DETERMINISTIC_EMPIRICAL_ABM,barabasi_albert,0.15,49,3000.0,False,500,24,COMPLETED,N/A,0d5acf7ef798ebd814d6a6431f9b9f1da36789c0225120f4468d78c2e9f1d241,8d9a3b908aea9496027446fd620455ff8b2cc0e7ef9bf77abef8a31e318ad371,ac015b204137cb718ce0ebed6d94506ff0f41a94e631aa758b4cca23ea68f22f,5fad5f89be5b3498f28b0290e22045df9c399460203535ede223d3989f6ec592,DETERMINISTIC_EMPIRICAL_ABM,False,494,1000000.0,1000000.0,3.0,0.0,494.0,True,True,386,49,337,1.0,494.0,2025.3999999999999,2,371,1
